src,dst,Protocol,pktrate,pktperflow,dur,dur_nsec,bytecount,pktcount
0.0,11.0,3,443,13311,277,149000000,132909946,124681
14.0,10.0,2,322,9669,124,349000000,2567028,38892
7.0,3.0,2,0,0,4,64000000,1994074,1805
10.0,16.0,3,450,13525,110,739000000,53094262,49807
16.0,0.0,1,1,30,980,276000000,93786,957
14.0,1.0,1,0,29,362,761000000,34692,354
12.0,13.0,3,446,13393,47,319000000,22654632,21252
12.0,13.0,3,451,13533,297,255000000,142710750,133875
3.0,13.0,1,0,29,48,159000000,4508,46
4.0,16.0,3,311,9334,300,869000000,97679164,93742
12.0,15.0,1,0,29,381,191000000,36358,371
0.0,16.0,3,455,13650,219,752000000,105619280,99080
10.0,15.0,1,1,30,159,886000000,15288,156
3.0,15.0,2,228,6859,428,441000000,7004486,120767
9.0,15.0,3,312,9373,123,434000000,40267048,38644
1.0,15.0,3,314,9427,83,333000000,27205578,26109
18.0,15.0,1,0,12,1041,273000000,97902,999
14.0,16.0,3,449,13478,80,676000000,38571078,36183
17.0,13.0,3,235,7070,406,962000000,124411674,119397
7.0,11.0,2,511,15355,302,88000000,8842122,163743
12.0,2.0,2,323,9695,154,410000000,3312378,50185
0.0,16.0,3,443,13306,190,299000000,91220818,85573
0.0,15.0,3,443,13308,222,908000000,106932592,100312
9.0,15.0,3,315,9456,183,424000000,59911874,57497
13.0,2.0,2,446,13409,35,787000000,17534214,15907
1.0,15.0,3,314,9439,143,392000000,46869160,44980
9.0,15.0,3,313,9400,213,443000000,69715010,66905
2.0,16.0,3,453,13593,79,286000000,38479402,36097
17.0,10.0,1,287,8631,302,490000000,87187266,83673
12.0,13.0,1,0,29,408,356000000,39004,398
12.0,13.0,3,312,9381,107,176000000,34936176,33528
1.0,11.0,3,455,13670,195,859000000,94461458,88613
3.0,16.0,1,0,29,92,980000000,8820,90
18.0,13.0,2,246,7395,347,655000000,5870122,101209
18.0,16.0,1,0,29,533,332000000,50960,520
10.0,11.0,3,179,5387,125,91000000,51607192,48412
15.0,16.0,3,452,13586,120,777000000,57861414,54279
10.0,13.0,2,323,9710,201,329000000,3957162,59955
1.0,11.0,3,450,13529,136,398000000,65641082,61577
17.0,17.0,1,0,29,643,125000000,61642,629
11.0,16.0,3,320,9615,100,737000000,33287732,31946
0.0,15.0,1,298,8941,140,28000000,27674260,26682
17.0,1.0,1,0,29,233,133000000,22246,227
10.0,16.0,3,142,4288,320,756000000,143903604,134994
1.0,15.0,3,307,9232,173,363000000,56485778,54209
15.0,15.0,1,1,30,1021,416000000,97706,997
12.0,1.0,1,333,10017,288,236000000,101307408,97224
13.0,15.0,1,0,29,559,879000000,53410,545
16.0,14.0,1,0,29,1400,172000000,135612390,131555
1.0,16.0,3,308,9243,230,304000000,74164350,71175
1.0,11.0,3,448,13443,113,185000000,55904238,52443
0.0,12.0,2,264,7927,358,230000000,5399892,99998
3.0,15.0,3,447,13429,102,873000000,49421892,46362
5.0,15.0,2,298,8940,121,785000000,2103602,36269
12.0,2.0,1,1,30,88,477000000,8428,86
16.0,17.0,1,0,29,489,986000000,46844,478
1.0,16.0,3,308,9242,80,686000000,26024992,24976
0.0,6.0,2,300,9023,75,439000000,1367756,23582
15.0,16.0,3,0,0,0,837000000,302744,284
18.0,3.0,1,0,29,711,922000000,68110,695
15.0,13.0,2,576,17282,320,265000000,10513854,194701
0.0,12.0,2,267,8010,353,755000000,5971912,102964
12.0,13.0,1,1,30,378,344000000,36162,369
7.0,11.0,2,288,8668,80,219000000,1417346,24437
10.0,15.0,1,0,0,20,937000000,1960,20
2.0,11.0,2,239,7170,471,582000000,6991958,120551
1.0,11.0,2,313,9391,62,137000000,1222464,18518
3.0,17.0,2,321,9630,121,211000000,2558364,38760
2.0,12.0,2,275,8251,231,555000000,4101644,70718
5.0,12.0,2,244,7325,411,876000000,6830312,117764
12.0,2.0,2,277,8335,76,572000000,1370656,23632
2.0,11.0,3,294,8849,226,840000000,73063998,70119
0.0,15.0,1,0,29,911,155000000,87122,889
12.0,17.0,1,298,8968,181,400000000,57107852,54806
3.0,16.0,1,1,30,263,143000000,25186,257
16.0,17.0,1,0,29,801,359000000,76538,781
9.0,17.0,1,0,29,141,302000000,13426,137
17.0,14.0,2,305,9178,94,872000000,1741276,30022
6.0,12.0,2,0,0,10,263000000,194358,3351
0.0,4.0,2,424,12733,120,447000000,58317254,52951
4.0,16.0,2,328,9840,158,653000000,3444684,52190
12.0,1.0,2,290,8727,356,785000000,6121668,105546
15.0,1.0,1,0,29,173,119000000,16464,168
13.0,5.0,2,269,8095,288,636000000,4680288,86672
0.0,15.0,3,252,7570,313,266000000,143891878,134983
1.0,11.0,1,286,8589,412,688000000,119502812,114686
18.0,9.0,1,0,29,751,528000000,71834,733
4.0,16.0,3,314,9446,90,850000000,29758478,28559
10.0,3.0,2,450,13500,476,106000000,13986432,259008
16.0,0.0,1,0,29,981,381000000,93786,957
9.0,15.0,3,0,0,3,452000000,1012824,972
12.0,7.0,2,324,9737,242,299000000,4808256,72844
1.0,11.0,3,310,9301,317,331000000,93127708,89374
6.0,11.0,2,569,17097,143,205000000,4452354,82451
0.0,6.0,2,228,6841,315,566000000,4810914,89091
7.0,17.0,1,0,29,741,719000000,70952,724
18.0,13.0,2,312,9382,308,914000000,147084202,133933
17.0,15.0,1,1,58,920,132000000,135556628,130986
18.0,13.0,3,294,8849,227,301000000,73144232,70196
16.0,0.0,1,1,30,1070,161000000,135580932,131234
14.0,16.0,1,0,29,341,834000000,32634,333
10.0,16.0,1,0,29,523,232000000,49980,510
10.0,13.0,2,73,2214,460,376000000,6915510,128065
12.0,15.0,3,447,13430,53,104000000,25460344,23884
3.0,15.0,3,447,13429,102,873000000,49421892,46362
5.0,12.0,2,323,9700,156,122000000,2998392,45424
14.0,3.0,1,0,29,271,870000000,25970,265
12.0,0.0,2,443,13292,64,433000000,31480028,28502
10.0,16.0,1,0,29,563,342000000,53802,549
16.0,13.0,1,1,30,928,416000000,88788,906
14.0,7.0,2,558,16756,111,32000000,3247452,60138
3.0,16.0,1,0,18,1033,156000000,97902,999
10.0,15.0,1,0,29,180,123000000,17150,175
13.0,16.0,3,446,13387,100,660000000,48197058,45213
16.0,13.0,1,293,8794,31,405000000,9683306,9293
7.0,17.0,1,0,29,1001,644000000,95746,977
12.0,7.0,2,253,7603,232,319000000,4275334,64769
3.0,0.0,2,449,13485,241,309000000,116963212,105466
16.0,2.0,1,0,29,671,211000000,64092,654
1.0,11.0,1,343,10310,78,358000000,27411894,26307
16.0,16.0,2,0,0,29,118000000,603186,9137
6.0,15.0,2,288,8657,196,569000000,3457496,59612
14.0,1.0,2,431,12947,84,349000000,41192158,35727
12.0,15.0,3,451,13535,293,128000000,140794082,132077
0.0,3.0,2,265,7956,390,249000000,6000858,111127
0.0,11.0,2,603,18116,53,902000000,1723302,31913
10.0,16.0,2,609,18281,229,27000000,7497252,138838
16.0,0.0,1,0,29,50,147000000,4704,48
18.0,9.0,1,0,29,61,407000000,5782,59
9.0,17.0,1,1,30,271,420000000,25970,265
9.0,15.0,3,308,9258,363,454000000,118334730,113565
16.0,5.0,2,286,8602,136,566000000,2436348,42006
13.0,1.0,1,0,29,42,965000000,4018,41
2.0,11.0,3,451,13548,56,724000000,27372748,25678
15.0,16.0,2,444,13346,139,188000000,68136272,61092
18.0,10.0,1,1,30,171,271000000,16366,167
7.0,17.0,1,0,29,321,343000000,30674,313
14.0,16.0,3,449,13494,140,680000000,67520440,63340
0.0,16.0,3,448,13463,70,551000000,33840170,31745
1.0,15.0,3,310,9314,233,345000000,75965968,72904
10.0,16.0,1,0,29,643,205000000,61152,624
3.0,13.0,3,0,0,27,207000000,13080886,12271
12.0,8.0,2,320,9621,252,249000000,5089372,77102
0.0,16.0,3,451,13533,129,744000000,62458006,58591
6.0,12.0,2,266,7994,280,155000000,4682746,80737
17.0,17.0,2,305,9161,167,471000000,3010084,51898
13.0,16.0,2,543,16306,436,566000000,13483584,249696
12.0,6.0,2,444,13335,113,253000000,55433712,49144
15.0,16.0,3,452,13586,120,777000000,57861414,54279
13.0,1.0,1,0,29,253,162000000,23814,243
18.0,16.0,1,0,29,753,249000000,71736,732
2.0,16.0,3,451,13536,230,650000000,110653998,103803
12.0,5.0,2,0,0,21,467000000,365922,6309
17.0,11.0,2,261,7838,444,446000000,7524282,129729
10.0,13.0,3,307,9217,297,466000000,87132040,83620
13.0,11.0,3,78,2369,263,25000000,115881662,108707
8.0,3.0,2,629,18890,111,629000000,3788424,70156
11.0,16.0,3,320,9615,100,785000000,33304404,31962
14.0,16.0,3,449,13494,140,680000000,67520440,63340
18.0,13.0,3,0,0,25,243000000,12702456,11916
14.0,16.0,3,446,13387,50,674000000,24203530,22705
3.0,15.0,3,447,13429,101,858000000,49230012,46182
3.0,13.0,1,0,29,78,287000000,7448,76
0.0,11.0,2,248,7449,428,764000000,6563918,113171
10.0,3.0,2,0,0,23,801000000,399276,7394
2.0,15.0,1,1,30,540,158000000,51646,527
1.0,11.0,3,422,12679,33,679000000,15536950,14575
16.0,11.0,2,181,5445,475,136000000,7280972,125534
14.0,11.0,1,0,29,408,340000000,39004,398
1.0,16.0,3,264,7947,290,314000000,91205218,87529
15.0,16.0,3,439,13188,300,856000000,143914264,135004
13.0,16.0,3,454,13640,40,233000000,19392672,18192
1.0,16.0,3,253,7597,350,508000000,107536484,103202
18.0,10.0,1,0,29,351,677000000,33614,343
17.0,17.0,1,0,29,883,279000000,84182,859
12.0,15.0,1,299,8987,321,157000000,86223872,83032
0.0,15.0,3,450,13526,103,248000000,49505040,46440
15.0,17.0,1,300,9005,406,53000000,127202150,122075
15.0,16.0,3,447,13438,60,778000000,29107130,27305
0.0,15.0,3,450,13526,100,594000000,49142600,46100
2.0,11.0,3,440,13212,76,396000000,36668268,34398
0.0,15.0,3,252,7570,310,611000000,143529438,134643
18.0,13.0,2,295,8860,223,730000000,4020038,69311
12.0,17.0,2,361,10857,232,355000000,111487416,97544
16.0,13.0,1,0,29,160,894000000,15288,156
16.0,13.0,1,0,29,220,905000000,21070,215
12.0,15.0,3,451,13532,261,320000000,126075820,118270
0.0,16.0,3,451,13535,100,552000000,48268480,45280
1.0,16.0,1,0,29,483,195000000,45864,468
14.0,3.0,1,297,8915,90,58000000,27989162,26861
10.0,11.0,1,0,28,348,497000000,33222,339
16.0,17.0,1,1,30,930,219000000,88984,908
5.0,1.0,1,1,30,543,237000000,52038,531
2.0,16.0,3,446,13388,140,643000000,67378662,63207
12.0,6.0,2,285,8575,298,795000000,5082192,87624
2.0,13.0,1,1,30,122,934000000,11760,120
1.0,15.0,3,314,9439,143,392000000,46869160,44980
17.0,13.0,3,317,9516,47,170000000,15564354,14937
3.0,13.0,1,1,30,48,299000000,4606,47
16.0,11.0,1,1,30,658,218000000,62916,642
14.0,14.0,2,538,16162,140,726000000,4116204,76226
0.0,5.0,2,522,15665,269,733000000,8272800,153200
1.0,5.0,1,0,29,92,937000000,8820,90
4.0,16.0,3,308,9266,330,872000000,107334336,103008
3.0,13.0,3,188,5655,317,347000000,143895076,134986
1.0,16.0,3,280,8407,260,307000000,82924444,79582
2.0,15.0,1,0,29,1071,368000000,135581030,131235
0.0,16.0,3,288,8641,309,762000000,143686140,134790
0.0,15.0,3,252,7570,313,266000000,143891878,134983
13.0,0.0,2,296,8894,203,740000000,3633642,62649
1.0,11.0,3,0,0,16,364000000,5490298,5269
18.0,11.0,1,0,29,31,529000000,2940,30
1.0,15.0,3,0,0,23,349000000,7557626,7253
17.0,13.0,3,451,13531,146,734000000,70535088,66168
0.0,16.0,3,451,13533,129,744000000,62458006,58591
2.0,13.0,1,0,29,481,826000000,46060,470
14.0,1.0,1,0,29,253,34000000,24206,247
18.0,13.0,2,391,11755,440,914000000,13962348,258562
2.0,16.0,3,449,13475,199,289000000,95921878,89983
9.0,17.0,1,0,29,441,414000000,42140,430
17.0,13.0,1,0,29,341,843000000,32634,333
12.0,0.0,2,448,13467,94,434000000,46232786,41969
0.0,16.0,3,450,13529,40,549000000,19488612,18282
16.0,2.0,2,298,8940,106,363000000,1783458,33027
18.0,10.0,2,333,9993,229,31000000,4713810,71419
2.0,11.0,2,308,9269,183,299000000,3891240,58956
2.0,13.0,1,0,29,561,910000000,53704,548
3.0,0.0,2,279,8397,311,293000000,147082226,133681
16.0,3.0,1,0,0,9,929000000,882,9
18.0,7.0,1,0,29,351,362000000,33516,342
0.0,15.0,3,446,13385,72,895000000,35049014,32879
16.0,10.0,1,0,29,971,256000000,92806,947
9.0,15.0,3,308,9258,363,454000000,118334730,113565
12.0,15.0,1,0,29,531,218000000,50764,518
14.0,3.0,1,0,29,768,400000000,73402,749
5.0,0.0,2,329,9883,300,351000000,6553590,99293
1.0,16.0,3,308,9256,110,689000000,35669744,34232
16.0,12.0,1,0,29,1730,197000000,135643946,131877
4.0,16.0,3,309,9292,180,857000000,58984494,56607
2.0,12.0,2,264,7927,351,119000000,5260842,97423
10.0,16.0,3,450,13528,138,824000000,67182518,63023
12.0,5.0,2,284,8548,136,576000000,2375100,40950
12.0,13.0,3,272,8167,407,524000000,119440292,114626
1.0,13.0,2,593,17792,362,224000000,11861802,219663
1.0,5.0,1,0,29,92,830000000,8820,90
0.0,15.0,1,298,8963,307,900000000,90634202,86981
12.0,4.0,2,311,9333,33,990000000,561870,10405
3.0,15.0,1,0,0,22,323000000,5932106,5693
1.0,15.0,3,314,9427,83,333000000,27205578,26109
12.0,13.0,3,452,13581,76,672000000,37106394,34809
3.0,8.0,2,308,9256,195,284000000,3386340,62710
1.0,11.0,3,200,6027,467,348000000,134366942,128951
13.0,11.0,3,299,8972,237,460000000,67777932,65046
18.0,13.0,3,0,0,16,481000000,5638262,5411
12.0,1.0,1,343,10310,78,358000000,27411894,26307
16.0,3.0,1,1,30,300,113000000,28714,293
10.0,17.0,1,304,9130,331,416000000,104169782,99971
10.0,16.0,1,0,29,92,917000000,8820,90
5.0,12.0,2,302,9071,97,889000000,1588446,27387
1.0,17.0,2,0,0,28,962000000,14076282,12649
2.0,11.0,1,0,0,11,405000000,5060994,4857
10.0,17.0,2,0,0,18,463000000,323988,5586
10.0,15.0,1,1,30,461,83000000,44100,450
12.0,13.0,3,310,9301,317,515000000,93144380,89390
11.0,16.0,3,311,9336,370,806000000,120859496,115988
14.0,2.0,1,291,8754,80,475000000,24107712,23136
16.0,3.0,1,0,29,530,173000000,50666,517
14.0,16.0,3,455,13663,110,626000000,53119846,49831
16.0,10.0,1,1,30,231,57000000,22050,225
16.0,13.0,3,277,8314,436,657000000,127963852,122806
14.0,3.0,1,1,30,558,345000000,53410,545
13.0,11.0,2,389,11678,304,459000000,147116824,134156
3.0,15.0,3,446,13385,222,882000000,107058380,100430
13.0,5.0,2,299,8970,197,990000000,3499314,60333
2.0,11.0,3,323,9701,46,907000000,15810266,15173
13.0,1.0,1,0,29,343,84000000,32830,335
18.0,13.0,3,447,13429,117,214000000,56115306,52641
14.0,1.0,1,0,29,53,93000000,4998,51
5.0,0.0,2,143,4292,320,545000000,144068864,130092
16.0,0.0,1,0,29,129,905000000,12348,126
18.0,11.0,2,0,0,2,816000000,64530,1195
1.0,16.0,3,308,9242,80,484000000,26009362,24961
16.0,13.0,1,0,29,148,133000000,14112,144
12.0,1.0,1,340,10201,137,394000000,48648896,46688
12.0,10.0,2,334,10048,214,425000000,4635414,70231
14.0,10.0,1,0,29,1008,543000000,96432,984
0.0,15.0,3,451,13532,133,252000000,63930152,59972
10.0,3.0,2,264,7941,395,598000000,6549302,112919
16.0,10.0,1,1,30,911,240000000,87122,889
3.0,0.0,2,295,8876,259,79000000,4534092,78174
12.0,17.0,2,296,8881,149,577000000,2040606,37789
10.0,15.0,1,1,30,1611,401000000,135632676,131762
17.0,13.0,3,272,8167,406,656000000,119300664,114492
6.0,12.0,2,274,8246,277,433000000,4414338,81747
14.0,7.0,2,269,8081,131,112000000,2278124,39278
9.0,15.0,3,315,9456,183,440000000,59920210,57505
10.0,16.0,3,448,13464,168,826000000,81535142,76487
12.0,1.0,1,1,30,483,205000000,46256,472
1.0,5.0,1,0,29,983,235000000,94178,961
3.0,10.0,2,325,9760,211,268000000,4365798,66143
12.0,7.0,2,296,8897,102,581000000,1633878,30257
2.0,13.0,3,78,2369,263,194000000,115888058,108713
18.0,12.0,2,8,263,467,743000000,7487858,129101
17.0,10.0,1,0,29,763,76000000,73108,746
18.0,10.0,1,0,29,391,503000000,37436,382
2.0,13.0,1,0,29,81,606000000,7742,79
3.0,13.0,3,307,9211,77,286000000,25172636,24158
2.0,11.0,3,238,7165,437,596000000,131984930,126665
6.0,11.0,2,445,13375,273,346000000,133806656,121120
1.0,11.0,3,451,13532,246,432000000,118555190,111215
13.0,2.0,2,252,7585,65,564000000,1060240,18280
2.0,11.0,3,314,9426,87,356000000,28488280,27340
0.0,15.0,1,128,3848,472,412000000,133523964,128142
12.0,15.0,3,446,13385,173,114000000,83096832,77952
16.0,10.0,1,0,12,1041,328000000,97902,999
18.0,13.0,3,455,13650,56,797000000,27397266,25701
13.0,16.0,3,455,13663,160,241000000,77013170,72245
12.0,13.0,3,277,8314,437,524000000,128103480,122940
12.0,1.0,1,0,29,993,276000000,95060,970
15.0,13.0,2,314,9443,281,260000000,5871356,88952
8.0,11.0,2,567,17012,151,938000000,4426164,81966
2.0,11.0,1,1,30,88,311000000,8428,86
1.0,16.0,3,0,0,20,681000000,6641708,6374
16.0,13.0,3,273,8196,346,954000000,108021014,103667
9.0,15.0,3,311,9335,333,436000000,108679558,104299
17.0,17.0,1,0,29,313,179000000,29890,305
2.0,15.0,1,0,29,161,96000000,15288,156
13.0,6.0,2,488,14650,414,115000000,12745782,236033
18.0,10.0,1,0,29,661,592000000,63308,646
13.0,16.0,3,446,13387,100,522000000,48150154,45169
17.0,13.0,3,37,1118,326,750000000,143800202,134897
3.0,13.0,1,1,30,548,338000000,52430,535
7.0,17.0,1,0,29,931,672000000,89180,910
16.0,0.0,1,308,9261,386,943000000,121777498,116869
16.0,10.0,1,0,29,870,191000000,83202,849
12.0,15.0,1,311,9336,160,992000000,47599602,45681
18.0,10.0,1,0,29,781,645000000,74774,763
1.0,11.0,3,290,8716,327,481000000,101439742,97351
3.0,0.0,2,432,12964,31,274000000,15260586,13437
2.0,1.0,1,1,30,32,970000000,3136,32
9.0,15.0,3,315,9452,243,445000000,79563994,76357
3.0,13.0,3,448,13468,175,336000000,84770452,79522
13.0,15.0,1,0,29,1820,223000000,135652570,131965
1.0,13.0,1,0,29,1003,190000000,96138,981
16.0,12.0,2,306,9187,89,776000000,1589780,27410
14.0,16.0,1,0,29,41,808000000,3920,40
18.0,7.0,1,0,29,621,393000000,59388,606
0.0,16.0,3,451,13537,250,568000000,120287440,112840
14.0,16.0,1,0,29,161,826000000,15386,157
2.0,13.0,1,1,30,151,805000000,14504,148
16.0,13.0,1,1,30,911,204000000,87122,889
18.0,13.0,3,451,13548,105,928000000,51258610,48085
1.0,11.0,3,450,13526,252,778000000,123116604,115494
1.0,5.0,1,0,29,63,125000000,5978,61
0.0,16.0,3,451,13535,100,552000000,48268480,45280
1.0,15.0,3,314,9435,53,329000000,17382644,16682
3.0,0.0,2,293,8815,133,281000000,2202228,40782
12.0,1.0,1,0,29,733,230000000,69776,712
3.0,7.0,2,325,9760,144,42000000,3092310,46851
2.0,16.0,3,137,4124,320,656000000,143889746,134981
1.0,11.0,3,262,7886,167,278000000,51945784,49852
0.0,15.0,1,298,8961,200,33000000,46188046,44503
1.0,14.0,1,0,29,323,319000000,30870,315
16.0,0.0,1,304,9130,201,162000000,48229422,46463
14.0,1.0,1,0,29,1003,104000000,96138,981
18.0,13.0,2,304,9142,213,627000000,3557088,65872
3.0,0.0,2,438,13146,161,287000000,78865046,71415
14.0,16.0,3,0,0,20,620000000,9916998,9303
0.0,15.0,1,0,29,531,244000000,50764,518
12.0,2.0,2,478,14340,472,308000000,13146786,243459
16.0,0.0,1,1,30,281,91000000,26852,274
14.0,17.0,1,1,30,508,365000000,48608,496
13.0,11.0,3,450,13522,157,138000000,75444018,70773
7.0,13.0,2,269,8089,157,919000000,2397330,44395
3.0,13.0,3,450,13523,204,521000000,99063380,92930
3.0,15.0,1,0,29,191,186000000,18130,185
3.0,10.0,2,292,8784,391,43000000,5970726,110569
16.0,13.0,1,1,30,328,155000000,31360,320
1.0,11.0,3,326,9784,63,683000000,25966694,24359
2.0,15.0,1,279,8394,411,191000000,113680860,109462
18.0,10.0,1,300,9006,409,566000000,127783586,122633
17.0,3.0,1,286,8589,413,49000000,119570542,114751
10.0,16.0,3,448,13463,170,396000000,81805906,76741
0.0,4.0,2,0,0,20,515000000,9990404,8602
18.0,11.0,1,1,30,901,590000000,86338,881
1.0,15.0,3,287,8621,323,374000000,104289612,100086
18.0,13.0,3,276,8304,316,496000000,99392212,95386
6.0,0.0,2,106,3189,320,486000000,6156120,93270
4.0,16.0,3,311,9334,300,869000000,97679164,93742
16.0,13.0,1,1,30,981,217000000,93884,958
10.0,16.0,3,448,13463,169,455000000,81661996,76606
0.0,16.0,3,288,8641,310,311000000,143838578,134933
5.0,0.0,2,558,16750,256,913000000,8334036,154334
12.0,10.0,1,342,10265,311,922000000,110890682,106421
16.0,11.0,1,0,29,650,217000000,62132,634
9.0,15.0,3,312,9389,303,435000000,98952488,94964
6.0,11.0,2,308,9269,183,289000000,3891240,58956
16.0,2.0,1,0,29,741,265000000,70854,723
17.0,13.0,3,446,13393,286,745000000,137759180,129230
12.0,10.0,1,0,29,808,531000000,77322,789
3.0,0.0,2,318,9552,161,265000000,3417804,51782
14.0,10.0,2,449,13498,204,374000000,100009922,88941
14.0,10.0,1,0,29,888,586000000,84966,867
10.0,15.0,1,0,29,321,185000000,30674,313
0.0,6.0,2,606,18188,88,754000000,2812104,52076
2.0,11.0,1,0,29,768,565000000,73500,750
18.0,13.0,3,238,7165,436,510000000,131789034,126477
0.0,3.0,2,616,18482,51,169000000,1657044,30686
16.0,13.0,3,307,9211,76,369000000,25003832,23996
3.0,13.0,3,323,9701,47,272000000,15882164,15242
0.0,5.0,2,303,9105,130,818000000,2407232,41504
4.0,16.0,3,315,9467,30,846000000,10040712,9636
2.0,16.0,3,449,13475,199,289000000,95921878,89983
3.0,15.0,3,451,13532,281,874000000,135710328,127308
2.0,16.0,3,450,13529,290,654000000,139493562,130857
14.0,15.0,1,0,29,1520,176000000,135623856,131672
12.0,10.0,1,340,10200,374,421000000,132280858,126949
0.0,16.0,3,451,13537,250,568000000,120287440,112840
10.0,3.0,2,271,8131,403,410000000,6262704,115976
15.0,13.0,2,442,13261,221,299000000,108463182,97859
16.0,12.0,1,0,29,429,818000000,41062,419
6.0,12.0,2,299,8970,198,665000000,3500184,60348
16.0,5.0,2,450,13511,51,466000000,25433274,22961
2.0,3.0,2,448,13451,221,302000000,108344340,98338
17.0,13.0,3,37,1118,326,750000000,143800202,134897
16.0,6.0,2,449,13498,264,337000000,127971940,112958
16.0,14.0,1,0,0,19,760000000,1862,19
2.0,11.0,3,0,0,16,821000000,5578868,5354
10.0,15.0,1,289,8692,292,397000000,85311666,81873
0.0,16.0,3,450,13529,40,549000000,19488612,18282
16.0,0.0,1,0,29,650,105000000,135522132,130634
10.0,16.0,1,132,3971,468,403000000,133420806,128043
10.0,17.0,1,0,29,451,552000000,43218,441
13.0,15.0,1,0,29,910,12000000,87024,888
4.0,1.0,1,0,0,2,820000000,196,2
17.0,10.0,1,1,30,112,896000000,10780,110
2.0,15.0,1,1,42,1040,140000000,135577992,131204
13.0,11.0,3,443,13309,65,86000000,31365984,29424
14.0,10.0,2,327,9813,174,360000000,3374262,51123
0.0,16.0,3,443,13306,189,750000000,91068380,85430
17.0,1.0,1,0,29,363,206000000,34790,355
4.0,1.0,1,0,29,92,808000000,8820,90
3.0,15.0,1,0,29,571,253000000,54586,557
17.0,3.0,1,0,29,783,258000000,74970,765
15.0,17.0,2,313,9413,133,722000000,2439538,42061
11.0,16.0,3,0,0,10,735000000,3526128,3384
10.0,15.0,1,1,30,611,126000000,58408,596
1.0,14.0,1,280,8418,271,707000000,79022154,75837
13.0,5.0,2,299,8973,240,59000000,3675888,68072
17.0,2.0,2,278,8364,49,122000000,921052,13950
17.0,13.0,1,0,29,581,872000000,55664,568
4.0,16.0,3,265,7952,390,899000000,124367910,119355
1.0,16.0,3,308,9242,80,484000000,26009362,24961
16.0,11.0,1,0,29,710,135000000,135527816,130692
1.0,13.0,2,593,17792,362,224000000,11861802,219663
2.0,11.0,1,0,0,28,445000000,2646,27
10.0,16.0,3,450,13529,140,741000000,67516176,63336
0.0,15.0,1,0,29,610,13000000,58310,595
0.0,15.0,2,212,6383,434,820000000,6346782,117533
