pktrate,pktperflow,Protocol,src,dst,label
255,7677,2,12.0,7.0,0.0
451,13533,3,10.0,16.0,0.0
449,13492,3,2.0,13.0,0.0
0,29,1,12.0,15.0,0.0
269,8094,2,18.0,11.0,1.0
297,8936,2,13.0,17.0,1.0
450,13526,3,3.0,15.0,0.0
0,29,1,14.0,11.0,0.0
278,8362,2,5.0,0.0,0.0
450,13527,3,0.0,15.0,0.0
74,2222,2,14.0,7.0,1.0
307,9211,3,12.0,13.0,1.0
0,29,1,16.0,6.0,0.0
188,5655,3,18.0,13.0,1.0
255,7674,3,13.0,11.0,1.0
329,9874,2,8.0,3.0,0.0
448,13443,3,12.0,13.0,0.0
0,29,1,18.0,16.0,0.0
451,13531,3,18.0,13.0,0.0
307,9229,1,12.0,15.0,1.0
283,8509,2,16.0,6.0,1.0
307,9229,1,16.0,10.0,1.0
451,13533,3,18.0,13.0,0.0
0,29,1,0.0,15.0,0.0
0,0,3,9.0,15.0,1.0
0,20,1,12.0,1.0,0.0
78,2369,3,12.0,13.0,1.0
449,13491,3,13.0,11.0,0.0
0,29,1,3.0,16.0,0.0
0,29,1,16.0,10.0,0.0
298,8951,1,12.0,15.0,1.0
1,30,1,18.0,5.0,0.0
300,9020,1,18.0,5.0,1.0
447,13429,3,17.0,13.0,0.0
0,29,1,17.0,3.0,0.0
82,2468,2,7.0,13.0,1.0
1,30,1,10.0,13.0,0.0
449,13493,2,0.0,16.0,0.0
440,13224,2,15.0,12.0,0.0
311,9354,3,4.0,16.0,1.0
443,13311,3,0.0,11.0,0.0
1,30,1,2.0,11.0,1.0
275,8277,2,12.0,7.0,1.0
1,30,1,16.0,2.0,0.0
8,269,2,3.0,17.0,1.0
0,29,1,1.0,12.0,0.0
0,29,1,2.0,13.0,0.0
188,5655,3,3.0,13.0,1.0
419,12575,2,14.0,1.0,0.0
316,9504,2,14.0,17.0,0.0
1,30,1,16.0,13.0,0.0
0,29,1,14.0,15.0,0.0
82,2469,2,3.0,13.0,1.0
450,13500,2,14.0,12.0,0.0
1,30,1,10.0,15.0,0.0
300,9013,2,0.0,16.0,0.0
257,7720,1,3.0,15.0,1.0
297,8924,1,12.0,15.0,1.0
0,29,1,1.0,11.0,0.0
450,13503,2,8.0,3.0,0.0
1,30,1,9.0,17.0,0.0
310,9301,3,17.0,13.0,1.0
289,8673,2,6.0,15.0,1.0
281,8430,2,12.0,5.0,1.0
450,13528,3,0.0,15.0,0.0
282,8484,2,17.0,10.0,1.0
321,9631,2,13.0,5.0,0.0
451,13533,3,0.0,16.0,0.0
333,9994,2,8.0,3.0,0.0
243,7313,2,17.0,10.0,1.0
329,9871,2,7.0,3.0,0.0
451,13535,3,0.0,15.0,0.0
451,13532,3,12.0,15.0,0.0
0,29,1,12.0,15.0,0.0
0,29,1,9.0,17.0,0.0
454,13640,3,13.0,16.0,0.0
0,0,2,15.0,13.0,1.0
308,9245,3,1.0,15.0,1.0
214,6428,1,14.0,1.0,1.0
236,7106,3,9.0,15.0,1.0
450,13525,3,13.0,16.0,0.0
312,9380,3,12.0,13.0,1.0
0,29,1,10.0,15.0,0.0
449,13472,2,13.0,11.0,0.0
578,17365,2,10.0,16.0,1.0
305,9156,3,11.0,16.0,1.0
292,8763,1,16.0,3.0,1.0
1,59,1,16.0,11.0,1.0
290,8727,2,12.0,1.0,1.0
0,0,2,3.0,13.0,1.0
293,8810,1,16.0,11.0,1.0
196,5880,3,1.0,16.0,1.0
1,30,1,16.0,0.0,0.0
1,30,1,18.0,15.0,0.0
449,13494,3,13.0,16.0,0.0
0,29,1,12.0,1.0,1.0
0,29,1,18.0,13.0,0.0
333,10001,2,17.0,14.0,0.0
314,9439,3,1.0,15.0,1.0
285,8575,2,12.0,6.0,1.0
0,29,1,12.0,0.0,0.0
0,0,2,10.0,17.0,1.0
323,9695,2,4.0,11.0,0.0
0,29,1,16.0,10.0,1.0
0,29,1,18.0,7.0,0.0
294,8825,3,3.0,13.0,1.0
282,8477,1,0.0,15.0,1.0
281,8444,2,10.0,16.0,1.0
444,13327,2,15.0,13.0,0.0
306,9187,2,14.0,12.0,0.0
314,9446,3,4.0,16.0,1.0
0,29,1,17.0,10.0,0.0
0,29,1,14.0,15.0,1.0
0,29,1,17.0,13.0,0.0
0,29,1,14.0,15.0,0.0
1,30,1,0.0,15.0,0.0
449,13475,3,2.0,16.0,0.0
246,7384,2,0.0,6.0,0.0
255,7674,3,13.0,11.0,1.0
443,13306,3,0.0,16.0,0.0
268,8067,2,13.0,2.0,1.0
450,13522,2,3.0,17.0,0.0
0,29,1,10.0,15.0,0.0
0,29,1,16.0,0.0,0.0
0,0,3,16.0,13.0,1.0
451,13538,3,13.0,11.0,0.0
246,7398,3,1.0,16.0,1.0
455,13650,3,3.0,13.0,0.0
0,29,1,12.0,17.0,0.0
0,29,1,18.0,13.0,0.0
0,29,1,1.0,12.0,0.0
446,13393,3,12.0,13.0,0.0
0,29,1,16.0,0.0,0.0
262,7886,3,12.0,13.0,1.0
443,13309,3,13.0,11.0,0.0
449,13499,3,16.0,13.0,0.0
295,8853,1,17.0,10.0,1.0
311,9338,3,11.0,16.0,1.0
323,9713,2,7.0,11.0,0.0
1,30,1,12.0,15.0,0.0
262,7867,2,6.0,15.0,1.0
447,13438,3,2.0,16.0,0.0
622,18667,2,12.0,4.0,1.0
265,7961,1,16.0,14.0,1.0
212,6364,3,1.0,15.0,1.0
441,13245,2,0.0,3.0,0.0
0,29,1,10.0,15.0,0.0
456,13684,3,14.0,16.0,0.0
0,29,1,18.0,16.0,0.0
0,29,1,16.0,0.0,0.0
290,8712,2,5.0,15.0,0.0
329,9898,2,17.0,10.0,0.0
238,7166,2,10.0,11.0,0.0
443,13297,2,18.0,3.0,0.0
263,7901,3,3.0,13.0,1.0
304,9143,1,10.0,15.0,1.0
0,0,3,0.0,11.0,1.0
0,29,1,14.0,2.0,0.0
0,29,1,16.0,17.0,0.0
263,7907,2,13.0,5.0,1.0
595,17864,2,0.0,3.0,1.0
0,29,1,3.0,17.0,0.0
314,9423,3,1.0,15.0,1.0
0,29,1,16.0,2.0,0.0
311,9335,3,9.0,15.0,1.0
1,30,1,2.0,11.0,0.0
449,13474,2,8.0,3.0,0.0
0,29,1,12.0,10.0,0.0
0,29,1,2.0,15.0,0.0
78,2369,3,1.0,11.0,1.0
447,13421,3,12.0,13.0,0.0
0,29,1,2.0,15.0,0.0
332,9987,2,16.0,12.0,0.0
290,8712,2,16.0,6.0,0.0
1,30,1,10.0,15.0,0.0
0,29,1,16.0,3.0,0.0
319,9592,2,16.0,12.0,0.0
314,9442,3,11.0,16.0,1.0
0,0,2,4.0,11.0,0.0
440,13204,2,18.0,3.0,0.0
314,9423,3,1.0,15.0,1.0
144,4338,2,0.0,11.0,0.0
311,9353,2,8.0,3.0,1.0
272,8167,3,17.0,13.0,1.0
298,8950,2,4.0,0.0,0.0
443,13308,3,0.0,15.0,0.0
78,2369,3,0.0,11.0,1.0
289,8670,2,13.0,14.0,1.0
450,13527,3,0.0,15.0,0.0
308,9269,3,11.0,16.0,1.0
447,13438,3,15.0,16.0,0.0
307,9210,1,0.0,15.0,1.0
273,8196,3,2.0,11.0,1.0
317,9516,3,3.0,13.0,1.0
0,29,1,1.0,12.0,0.0
0,29,1,10.0,17.0,0.0
447,13429,3,3.0,15.0,0.0
0,29,1,14.0,1.0,0.0
311,9357,3,10.0,11.0,1.0
582,17478,2,18.0,13.0,1.0
311,9350,3,1.0,16.0,1.0
448,13463,3,10.0,16.0,0.0
312,9376,3,3.0,13.0,1.0
323,9719,2,2.0,11.0,0.0
315,9477,3,4.0,16.0,1.0
236,7098,2,12.0,8.0,0.0
586,17584,2,18.0,10.0,1.0
447,13421,3,10.0,13.0,0.0
0,29,1,3.0,15.0,0.0
0,29,1,18.0,7.0,0.0
228,6840,2,17.0,12.0,1.0
0,29,1,16.0,0.0,0.0
271,8131,2,3.0,17.0,1.0
291,8750,1,2.0,13.0,1.0
0,29,1,18.0,9.0,0.0
448,13442,3,0.0,11.0,0.0
98,2950,2,3.0,0.0,1.0
454,13640,3,13.0,16.0,0.0
289,8673,2,6.0,15.0,1.0
1,30,1,2.0,13.0,0.0
448,13468,3,0.0,11.0,0.0
313,9400,3,9.0,15.0,1.0
449,13474,3,10.0,16.0,0.0
312,9382,2,8.0,11.0,0.0
0,29,1,0.0,15.0,0.0
1,30,1,14.0,1.0,0.0
309,9287,3,4.0,16.0,1.0
334,10032,2,1.0,13.0,0.0
277,8324,2,14.0,10.0,1.0
86,2604,3,4.0,16.0,1.0
451,13533,3,10.0,16.0,0.0
0,29,1,16.0,0.0,0.0
1,30,1,3.0,13.0,0.0
0,29,1,3.0,16.0,0.0
289,8683,3,18.0,13.0,1.0
0,29,1,10.0,15.0,1.0
236,7091,2,17.0,13.0,1.0
249,7477,2,5.0,11.0,0.0
449,13474,3,15.0,16.0,0.0
0,29,1,16.0,3.0,0.0
329,9883,2,0.0,5.0,0.0
450,13529,3,15.0,16.0,0.0
0,29,1,13.0,16.0,0.0
1,30,1,18.0,11.0,0.0
279,8392,3,4.0,16.0,1.0
533,16006,2,17.0,10.0,1.0
451,13533,3,0.0,16.0,0.0
289,8683,2,10.0,16.0,1.0
289,8677,2,10.0,16.0,1.0
1,30,1,9.0,17.0,0.0
294,8843,2,0.0,6.0,0.0
287,8629,2,8.0,11.0,0.0
0,29,1,18.0,11.0,0.0
0,29,1,14.0,2.0,0.0
314,9446,3,4.0,16.0,1.0
1,30,1,16.0,13.0,0.0
0,29,1,15.0,15.0,0.0
0,29,1,14.0,1.0,0.0
0,29,1,10.0,16.0,0.0
314,9435,3,1.0,15.0,1.0
301,9035,1,18.0,5.0,1.0
448,13457,3,17.0,13.0,0.0
142,4288,3,10.0,16.0,1.0
450,13526,3,12.0,15.0,0.0
267,8012,3,1.0,16.0,1.0
297,8924,1,16.0,0.0,1.0
589,17678,2,18.0,3.0,1.0
248,7464,3,3.0,15.0,1.0
1,30,1,1.0,12.0,0.0
451,13531,3,13.0,16.0,0.0
447,13421,3,12.0,13.0,0.0
0,29,1,12.0,2.0,0.0
575,17258,2,18.0,11.0,0.0
450,13526,3,3.0,15.0,0.0
0,29,1,2.0,15.0,1.0
298,8967,2,6.0,15.0,1.0
0,29,1,13.0,15.0,0.0
378,11351,2,12.0,1.0,0.0
0,29,1,5.0,17.0,0.0
301,9048,1,14.0,2.0,1.0
1,30,1,12.0,17.0,0.0
333,10003,2,18.0,14.0,0.0
0,29,1,10.0,16.0,0.0
1,30,1,16.0,0.0,0.0
0,0,3,10.0,16.0,1.0
260,7816,2,8.0,11.0,0.0
447,13421,3,10.0,13.0,0.0
336,10084,2,10.0,12.0,0.0
314,9446,3,4.0,16.0,1.0
0,29,1,17.0,13.0,0.0
446,13387,3,14.0,16.0,0.0
1,30,1,10.0,13.0,0.0
297,8932,2,3.0,0.0,1.0
37,1118,3,18.0,13.0,1.0
0,29,1,18.0,9.0,0.0
1,30,1,12.0,1.0,0.0
326,9803,2,10.0,16.0,0.0
228,6840,2,13.0,16.0,1.0
440,13204,2,10.0,3.0,0.0
0,29,1,10.0,16.0,0.0
1,30,1,18.0,5.0,0.0
1,30,1,17.0,17.0,0.0
1,30,1,14.0,15.0,0.0
334,10034,2,5.0,0.0,0.0
299,8988,1,16.0,10.0,1.0
607,18210,2,5.0,0.0,0.0
450,13526,3,0.0,15.0,0.0
0,29,1,18.0,9.0,0.0
446,13385,3,0.0,15.0,0.0
0,0,2,10.0,3.0,1.0
315,9459,2,17.0,10.0,0.0
0,29,1,4.0,1.0,0.0
0,29,1,1.0,16.0,0.0
264,7921,2,7.0,11.0,0.0
591,17752,2,0.0,3.0,1.0
288,8669,2,2.0,12.0,1.0
217,6516,2,0.0,5.0,0.0
1,30,1,14.0,17.0,0.0
325,9759,2,3.0,17.0,0.0
200,6027,3,1.0,11.0,1.0
0,0,3,18.0,13.0,1.0
0,0,3,2.0,11.0,1.0
280,8422,2,6.0,15.0,1.0
447,13438,3,2.0,16.0,0.0
450,13526,3,12.0,15.0,0.0
326,9791,1,14.0,11.0,1.0
314,9439,3,1.0,15.0,1.0
0,29,1,16.0,0.0,0.0
235,7070,3,12.0,13.0,1.0
67,2030,1,14.0,16.0,1.0
451,13532,3,18.0,13.0,0.0
1,30,1,18.0,9.0,0.0
448,13463,3,10.0,16.0,0.0
285,8556,2,14.0,10.0,1.0
251,7541,2,13.0,10.0,1.0
331,9931,2,4.0,11.0,0.0
0,29,1,16.0,11.0,0.0
242,7279,1,16.0,0.0,1.0
1,30,1,2.0,15.0,1.0
1,42,1,15.0,15.0,0.0
290,8712,2,5.0,15.0,0.0
449,13492,3,12.0,13.0,0.0
450,13527,3,0.0,15.0,0.0
285,8569,1,12.0,1.0,1.0
0,29,1,15.0,17.0,0.0
0,29,1,18.0,10.0,0.0
288,8667,2,4.0,11.0,1.0
1,30,1,18.0,10.0,0.0
539,16189,2,12.0,1.0,1.0
1,30,1,13.0,15.0,0.0
306,9205,3,12.0,13.0,1.0
1,30,1,1.0,11.0,0.0
313,9404,3,11.0,16.0,1.0
431,12945,2,2.0,3.0,0.0
0,0,2,14.0,10.0,1.0
334,10048,2,18.0,12.0,0.0
41,1234,3,16.0,13.0,0.0
225,6775,2,13.0,2.0,1.0
0,29,1,3.0,15.0,0.0
306,9204,2,6.0,12.0,1.0
0,0,3,18.0,13.0,0.0
0,0,1,10.0,17.0,0.0
528,15854,2,13.0,6.0,1.0
188,5655,3,18.0,13.0,1.0
451,13531,3,13.0,16.0,0.0
143,4313,2,3.0,0.0,1.0
1,30,1,17.0,13.0,0.0
1,30,1,16.0,14.0,1.0
451,13541,3,12.0,15.0,0.0
0,29,1,18.0,9.0,0.0
450,13529,3,15.0,16.0,0.0
0,0,1,12.0,17.0,0.0
310,9322,3,3.0,13.0,1.0
317,9531,2,3.0,17.0,0.0
312,9380,3,2.0,13.0,1.0
0,29,1,3.0,13.0,0.0
277,8314,3,2.0,11.0,1.0
0,29,1,1.0,13.0,0.0
293,8815,2,3.0,2.0,1.0
598,17944,2,10.0,17.0,1.0
451,13533,3,10.0,16.0,0.0
569,17097,2,5.0,11.0,1.0
267,8010,2,5.0,12.0,1.0
0,29,1,16.0,11.0,0.0
270,8120,3,10.0,11.0,1.0
582,17478,2,14.0,10.0,1.0
214,6422,3,10.0,11.0,1.0
0,0,3,12.0,13.0,1.0
1,30,1,12.0,15.0,0.0
314,9439,3,1.0,15.0,1.0
0,0,3,3.0,13.0,1.0
310,9301,3,16.0,13.0,1.0
236,7106,3,9.0,15.0,1.0
298,8967,2,16.0,5.0,1.0
1,30,1,14.0,10.0,0.0
298,8950,2,3.0,0.0,0.0
451,13554,3,17.0,13.0,0.0
284,8541,2,14.0,10.0,1.0
0,29,1,10.0,15.0,0.0
251,7549,2,16.0,0.0,0.0
78,2369,3,10.0,13.0,1.0
298,8947,1,0.0,15.0,1.0
316,9509,2,1.0,17.0,0.0
0,29,1,3.0,17.0,0.0
307,9217,3,1.0,11.0,1.0
296,8881,2,7.0,11.0,0.0
0,29,1,14.0,16.0,0.0
330,9926,2,0.0,3.0,0.0
0,2,1,10.0,15.0,0.0
248,7464,3,3.0,15.0,1.0
1,30,1,1.0,12.0,0.0
118,3542,2,18.0,12.0,1.0
311,9334,3,4.0,16.0,1.0
448,13463,3,0.0,16.0,0.0
607,18214,2,3.0,2.0,1.0
1,30,1,16.0,0.0,1.0
263,7901,3,18.0,13.0,1.0
1,30,1,14.0,16.0,0.0
0,29,1,18.0,10.0,0.0
0,29,1,12.0,17.0,0.0
267,8023,2,13.0,5.0,1.0
443,13307,3,10.0,16.0,0.0
0,0,2,3.0,0.0,1.0
447,13438,3,2.0,16.0,0.0
333,10017,1,12.0,1.0,1.0
450,13525,3,2.0,16.0,0.0
344,10322,3,10.0,13.0,1.0
307,9211,2,3.0,13.0,0.0
0,29,1,13.0,1.0,0.0
236,7085,2,17.0,10.0,1.0
0,29,1,15.0,15.0,0.0
0,0,2,18.0,3.0,1.0
1,30,1,17.0,15.0,0.0
0,29,1,16.0,13.0,0.0
0,0,1,1.0,11.0,0.0
451,13537,3,0.0,16.0,0.0
293,8812,1,10.0,16.0,1.0
0,29,1,1.0,13.0,0.0
454,13649,3,3.0,13.0,0.0
0,29,1,16.0,13.0,0.0
0,29,1,12.0,1.0,0.0
449,13470,2,15.0,17.0,0.0
451,13533,3,10.0,16.0,0.0
0,29,1,12.0,1.0,0.0
0,29,1,1.0,12.0,0.0
0,5,1,16.0,13.0,1.0
0,29,1,14.0,15.0,0.0
1,30,1,14.0,1.0,0.0
451,13532,3,3.0,15.0,0.0
0,29,1,15.0,1.0,0.0
448,13457,3,17.0,13.0,0.0
266,8003,2,17.0,10.0,1.0
277,8330,2,12.0,6.0,1.0
0,1,1,18.0,14.0,0.0
447,13432,2,15.0,17.0,0.0
265,7973,3,13.0,11.0,1.0
0,29,1,10.0,15.0,0.0
433,12994,3,13.0,11.0,1.0
557,16727,2,12.0,2.0,1.0
451,13536,3,10.0,16.0,0.0
450,13527,3,0.0,15.0,0.0
1,30,1,14.0,16.0,0.0
451,13531,3,0.0,16.0,0.0
0,29,1,14.0,3.0,0.0
0,29,1,12.0,2.0,0.0
452,13567,2,3.0,7.0,0.0
0,29,1,12.0,2.0,0.0
320,9609,2,13.0,14.0,0.0
273,8216,3,2.0,11.0,1.0
334,10032,2,18.0,3.0,0.0
251,7538,2,0.0,15.0,0.0
0,29,1,10.0,13.0,0.0
0,28,1,16.0,0.0,0.0
0,29,1,0.0,15.0,1.0
0,29,1,16.0,0.0,1.0
451,13534,3,10.0,16.0,0.0
298,8968,1,13.0,1.0,1.0
448,13440,2,18.0,10.0,0.0
307,9226,3,9.0,15.0,1.0
0,0,1,17.0,3.0,0.0
263,7901,3,12.0,13.0,1.0
311,9334,3,4.0,16.0,1.0
0,0,3,18.0,13.0,1.0
311,9343,3,11.0,16.0,1.0
223,6701,3,1.0,16.0,1.0
269,8095,2,13.0,5.0,1.0
450,13526,3,12.0,15.0,0.0
0,29,1,16.0,11.0,0.0
325,9759,2,3.0,2.0,0.0
276,8291,1,17.0,15.0,1.0
580,17408,2,18.0,13.0,1.0
455,13663,3,13.0,16.0,0.0
450,13529,3,10.0,16.0,0.0
1,30,1,16.0,0.0,0.0
1,30,1,17.0,1.0,0.0
450,13526,3,0.0,15.0,0.0
279,8392,3,4.0,16.0,1.0
288,8652,1,12.0,13.0,1.0
298,8947,1,16.0,0.0,1.0
0,28,1,3.0,13.0,0.0
1,30,1,17.0,3.0,0.0
0,29,1,10.0,11.0,0.0
302,9083,2,13.0,5.0,1.0
451,13533,3,0.0,16.0,0.0
308,9266,3,4.0,16.0,1.0
450,13525,3,13.0,16.0,0.0
296,8898,2,10.0,12.0,1.0
269,8094,2,18.0,11.0,1.0
0,29,1,18.0,9.0,0.0
449,13478,3,13.0,16.0,0.0
437,13129,2,12.0,17.0,0.0
450,13525,3,10.0,16.0,0.0
289,8672,2,15.0,15.0,1.0
447,13421,3,1.0,11.0,0.0
277,8314,3,1.0,11.0,1.0
0,29,1,3.0,15.0,0.0
315,9457,3,9.0,15.0,1.0
236,7098,2,7.0,11.0,0.0
0,29,1,2.0,11.0,1.0
290,8716,3,1.0,11.0,1.0
0,29,1,18.0,3.0,0.0
450,13527,3,1.0,11.0,0.0
0,29,1,0.0,15.0,0.0
274,8246,2,6.0,12.0,1.0
0,0,3,18.0,13.0,1.0
288,8660,3,12.0,13.0,1.0
37,1118,3,1.0,11.0,1.0
0,29,1,3.0,16.0,0.0
326,9784,3,18.0,13.0,1.0
312,9380,3,12.0,13.0,1.0
266,8003,2,4.0,16.0,1.0
324,9741,3,11.0,16.0,1.0
443,13299,3,13.0,16.0,0.0
0,29,1,14.0,3.0,0.0
582,17478,2,14.0,17.0,1.0
0,29,1,1.0,11.0,0.0
317,9532,2,14.0,3.0,0.0
284,8522,1,1.0,13.0,1.0
265,7965,2,6.0,12.0,1.0
269,8094,2,12.0,16.0,1.0
467,14027,2,7.0,13.0,0.0
280,8407,3,1.0,16.0,1.0
288,8657,2,16.0,14.0,1.0
446,13388,3,3.0,15.0,0.0
308,9266,3,4.0,16.0,1.0
313,9402,3,4.0,16.0,1.0
329,9881,2,0.0,6.0,0.0
327,9833,2,13.0,15.0,0.0
285,8550,2,8.0,11.0,0.0
331,9946,2,3.0,10.0,0.0
1,30,1,13.0,1.0,0.0
279,8375,2,6.0,0.0,0.0
451,13537,3,0.0,16.0,0.0
1,30,1,12.0,13.0,0.0
0,29,1,14.0,15.0,0.0
0,29,1,14.0,1.0,0.0
155,4665,2,1.0,11.0,1.0
0,29,1,18.0,9.0,0.0
0,29,1,14.0,17.0,0.0
439,13188,2,3.0,0.0,0.0
245,7356,3,0.0,11.0,1.0
264,7940,2,13.0,5.0,1.0
324,9722,2,0.0,3.0,0.0
312,9373,3,9.0,15.0,1.0
299,8973,1,2.0,15.0,1.0
0,29,1,3.0,17.0,0.0
0,29,1,16.0,0.0,0.0
0,0,2,0.0,4.0,1.0
448,13466,3,0.0,11.0,0.0
294,8825,3,2.0,13.0,1.0
0,0,3,14.0,16.0,1.0
303,9109,3,1.0,16.0,1.0
0,0,1,12.0,15.0,1.0
311,9334,3,4.0,16.0,1.0
448,13463,3,10.0,16.0,0.0
450,13526,3,12.0,15.0,0.0
304,9132,2,2.0,11.0,0.0
67,2030,1,10.0,17.0,1.0
0,0,1,16.0,3.0,0.0
340,10201,1,12.0,2.0,1.0
0,29,1,3.0,15.0,0.0
521,15656,2,0.0,5.0,0.0
443,13301,3,14.0,16.0,0.0
200,6027,3,12.0,13.0,1.0
0,29,1,15.0,15.0,1.0
246,7390,1,0.0,15.0,1.0
191,5741,3,17.0,13.0,0.0
0,29,1,18.0,7.0,0.0
0,29,1,18.0,11.0,0.0
1,30,1,2.0,13.0,0.0
311,9354,3,4.0,16.0,1.0
1,30,1,17.0,10.0,0.0
288,8641,3,0.0,16.0,1.0
0,29,1,13.0,1.0,0.0
0,29,1,16.0,16.0,0.0
0,0,3,13.0,16.0,1.0
302,9070,1,3.0,17.0,1.0
271,8139,2,17.0,12.0,1.0
0,0,3,15.0,16.0,0.0
450,13529,3,10.0,16.0,0.0
0,28,1,7.0,17.0,0.0
447,13434,2,3.0,2.0,0.0
0,29,1,15.0,17.0,0.0
440,13215,2,6.0,0.0,0.0
326,9790,2,18.0,14.0,0.0
529,15881,2,3.0,1.0,1.0
314,9435,3,1.0,15.0,1.0
311,9338,3,11.0,16.0,1.0
253,7597,3,1.0,16.0,1.0
0,29,1,2.0,11.0,0.0
0,29,1,16.0,0.0,0.0
445,13375,3,17.0,13.0,0.0
238,7165,3,2.0,11.0,1.0
0,29,1,3.0,13.0,0.0
0,29,1,17.0,10.0,0.0
318,9552,1,2.0,11.0,1.0
445,13379,2,3.0,1.0,0.0
1,30,1,17.0,10.0,0.0
449,13478,3,13.0,16.0,0.0
0,29,1,0.0,15.0,1.0
0,29,1,10.0,13.0,0.0
0,29,1,17.0,13.0,0.0
331,9946,2,3.0,10.0,0.0
451,13532,3,10.0,13.0,0.0
266,7981,3,1.0,11.0,1.0
308,9248,2,4.0,0.0,1.0
450,13525,3,15.0,16.0,0.0
446,13401,2,3.0,13.0,0.0
444,13342,2,14.0,3.0,0.0
0,29,1,5.0,1.0,0.0
223,6701,3,1.0,16.0,1.0
1,30,1,10.0,13.0,0.0
599,17997,2,15.0,13.0,1.0
317,9516,3,2.0,1.0,1.0
313,9402,3,4.0,16.0,1.0
454,13640,3,12.0,13.0,0.0
323,9693,2,13.0,6.0,0.0
450,13526,3,3.0,15.0,0.0
0,29,1,18.0,7.0,0.0
451,13533,3,10.0,16.0,0.0
1,30,1,15.0,15.0,0.0
444,13345,2,10.0,13.0,0.0
0,29,1,6.0,15.0,0.0
0,29,1,18.0,9.0,0.0
324,9737,2,12.0,7.0,0.0
0,29,1,0.0,15.0,0.0
448,13442,3,16.0,13.0,0.0
289,8683,3,12.0,13.0,1.0
450,13522,2,18.0,10.0,0.0
450,13528,3,12.0,13.0,0.0
0,0,1,10.0,15.0,0.0
1,30,1,12.0,2.0,0.0
296,8905,2,17.0,4.0,1.0
298,8962,2,12.0,8.0,0.0
1,30,1,5.0,1.0,0.0
0,29,1,5.0,1.0,0.0
286,8604,2,12.0,8.0,0.0
0,29,1,2.0,11.0,0.0
454,13649,3,1.0,11.0,0.0
0,29,1,14.0,17.0,0.0
286,8604,2,12.0,7.0,0.0
330,9917,2,5.0,12.0,0.0
583,17510,2,18.0,3.0,1.0
0,29,1,1.0,11.0,0.0
337,10131,1,1.0,11.0,1.0
0,0,3,2.0,11.0,1.0
1,30,1,14.0,10.0,0.0
320,9617,2,6.0,11.0,0.0
450,13529,3,13.0,11.0,0.0
1,30,1,14.0,3.0,0.0
255,7671,2,13.0,5.0,1.0
267,8012,3,1.0,16.0,1.0
326,9793,1,14.0,3.0,1.0
448,13442,3,1.0,11.0,0.0
295,8852,2,12.0,5.0,1.0
262,7886,3,18.0,13.0,1.0
1,30,1,14.0,10.0,0.0
0,29,1,16.0,2.0,0.0
0,29,1,18.0,16.0,0.0
1,30,1,12.0,15.0,0.0
1,30,1,2.0,1.0,0.0
257,7718,1,16.0,3.0,1.0
600,18003,2,12.0,6.0,1.0
1,30,1,14.0,10.0,0.0
296,8888,1,18.0,11.0,1.0
1,30,1,18.0,15.0,0.0
328,9842,2,0.0,5.0,0.0
310,9314,3,1.0,15.0,1.0
571,17156,2,18.0,16.0,1.0
288,8666,2,15.0,12.0,1.0
248,7457,2,0.0,5.0,0.0
271,8139,2,17.0,12.0,1.0
436,13091,2,6.0,11.0,0.0
313,9400,3,9.0,15.0,1.0
429,12883,3,2.0,13.0,1.0
0,29,1,16.0,5.0,0.0
300,9018,2,0.0,6.0,0.0
1,30,1,18.0,14.0,0.0
0,29,1,1.0,14.0,0.0
276,8305,2,13.0,2.0,1.0
264,7947,3,1.0,16.0,1.0
317,9516,3,17.0,13.0,1.0
290,8710,2,10.0,3.0,0.0
0,29,1,14.0,17.0,0.0
450,13525,3,10.0,16.0,0.0
472,14170,2,17.0,10.0,0.0
0,29,1,3.0,16.0,0.0
0,29,1,16.0,3.0,0.0
0,29,1,1.0,13.0,0.0
0,29,1,18.0,10.0,0.0
314,9423,3,1.0,15.0,1.0
0,29,1,14.0,16.0,0.0
451,13535,3,0.0,15.0,0.0
0,29,1,16.0,10.0,0.0
0,29,1,12.0,17.0,0.0
0,29,1,17.0,13.0,0.0
446,13387,3,13.0,16.0,0.0
0,0,2,5.0,11.0,1.0
451,13534,3,10.0,16.0,0.0
0,29,1,0.0,15.0,0.0
0,29,1,16.0,0.0,0.0
331,9950,2,4.0,0.0,0.0
289,8683,3,1.0,11.0,1.0
331,9939,2,18.0,3.0,0.0
270,8118,1,1.0,12.0,1.0
456,13680,2,2.0,12.0,0.0
0,29,1,12.0,2.0,0.0
0,29,1,16.0,2.0,0.0
0,29,1,10.0,15.0,0.0
298,8942,1,3.0,15.0,1.0
600,18012,2,0.0,3.0,1.0
447,13413,2,10.0,16.0,0.0
289,8673,2,6.0,15.0,1.0
255,7677,2,8.0,11.0,0.0
450,13529,3,2.0,16.0,0.0
1,30,1,10.0,11.0,0.0
1,59,1,17.0,15.0,1.0
269,8081,2,7.0,13.0,1.0
305,9159,1,3.0,15.0,1.0
280,8407,3,1.0,16.0,1.0
286,8593,2,17.0,14.0,1.0
449,13496,2,18.0,10.0,0.0
0,29,1,17.0,3.0,0.0
450,13529,3,0.0,11.0,0.0
443,13299,3,13.0,16.0,0.0
0,29,1,16.0,0.0,1.0
443,13311,3,0.0,11.0,0.0
449,13478,3,13.0,16.0,0.0
0,29,1,18.0,7.0,0.0
